date,name,type,value
09/07/2020 08:30:00,3B-06p,pH,7.94
09/07/2020 08:30:00,3A-07p,pH,8.08
09/07/2020 08:30:00,3A-08p,pH,7.9
09/07/2020 08:30:00,3B-08p,pH,8.01
09/07/2020 09:40:00,3A-01p,pH,8.1
09/07/2020 09:40:00,3A-02p,pH,7.86
09/07/2020 09:40:00,3A-03p,pH,7.93
09/07/2020 09:40:00,3A-04p,pH,7.86
09/07/2020 09:40:00,3A-05p,pH,8.12
09/07/2020 09:40:00,3A-06p,pH,7.79
09/07/2020 09:40:00,3B-07p,pH,8.19
09/07/2020 09:40:00,3B-01p,pH,8.19
09/07/2020 09:40:00,3B-02p,pH,7.77
09/07/2020 09:40:00,3B-03p,pH,7.91
09/07/2020 09:40:00,3B-04p,pH,7.73
09/07/2020 09:40:00,3B-05p,pH,8.04
09/07/2020 09:40:00,3B-06p,pH,7.88
09/07/2020 09:40:00,3A-07p,pH,8.08
09/07/2020 09:40:00,3A-08p,pH,7.65
09/07/2020 09:40:00,3B-08p,pH,7.99
09/07/2020 10:50:00,3A-01p,pH,8.14
09/07/2020 10:50:00,3A-02p,pH,7.89
09/07/2020 10:50:00,3A-03p,pH,8.1
09/07/2020 10:50:00,3A-04p,pH,7.56
09/07/2020 10:50:00,3A-05p,pH,8.19
09/07/2020 10:50:00,3A-06p,pH,7.9
09/07/2020 10:50:00,3B-07p,pH,8.34
09/07/2020 10:50:00,3B-01p,pH,8.31
09/07/2020 10:50:00,3B-02p,pH,7.91
09/07/2020 10:50:00,3B-03p,pH,8.14
09/07/2020 10:50:00,3B-04p,pH,7.7
09/07/2020 10:50:00,3B-05p,pH,8.15
09/07/2020 10:50:00,3B-06p,pH,7.85
09/07/2020 10:50:00,3A-07p,pH,8.11
09/07/2020 10:50:00,3A-08p,pH,8.09
09/07/2020 10:50:00,3B-08p,pH,7.98
09/07/2020 12:00:00,3A-01p,pH,8.14
09/07/2020 12:00:00,3A-02p,pH,7.86
09/07/2020 12:00:00,3A-03p,pH,8.12
09/07/2020 12:00:00,3A-04p,pH,7.84
09/07/2020 12:00:00,3A-05p,pH,8.18
09/07/2020 12:00:00,3A-06p,pH,7.74
09/07/2020 12:00:00,3B-07p,pH,8.36
09/07/2020 12:00:00,3B-01p,pH,8.33
09/07/2020 12:00:00,3B-02p,pH,7.49
09/07/2020 12:00:00,3B-03p,pH,8.19
09/07/2020 12:00:00,3B-04p,pH,7.86
09/07/2020 12:00:00,3B-05p,pH,8.2
09/07/2020 12:00:00,3B-06p,pH,7.95
09/07/2020 12:00:00,3A-07p,pH,8.12
09/07/2020 12:00:00,3A-08p,pH,7.87
09/07/2020 12:00:00,3B-08p,pH,8.03
09/07/2020 13:10:00,3A-01p,pH,8.16
09/07/2020 13:10:00,3A-02p,pH,7.92
09/07/2020 13:10:00,3A-03p,pH,8.14
09/07/2020 13:10:00,3A-04p,pH,7.89
09/07/2020 13:10:00,3A-05p,pH,8.2
09/07/2020 13:10:00,3A-06p,pH,7.85
09/07/2020 13:10:00,3B-07p,pH,8.38
09/07/2020 13:10:00,3B-01p,pH,8.36
09/07/2020 13:10:00,3B-02p,pH,7.73
09/07/2020 13:10:00,3B-03p,pH,8.24
09/07/2020 13:10:00,3B-04p,pH,7.82
09/07/2020 13:10:00,3B-05p,pH,8.21
09/07/2020 13:10:00,3B-06p,pH,7.93
09/07/2020 13:10:00,3A-07p,pH,8.12
09/07/2020 13:10:00,3A-08p,pH,7.73
09/07/2020 13:10:00,3B-08p,pH,7.99
09/07/2020 14:20:00,3A-01p,pH,8.16
09/07/2020 14:20:00,3A-02p,pH,7.87
09/07/2020 14:20:00,3A-03p,pH,8.16
09/07/2020 14:20:00,3A-04p,pH,7.79
09/07/2020 14:20:00,3A-05p,pH,8.2
09/07/2020 14:20:00,3A-06p,pH,7.4
09/07/2020 14:20:00,3B-07p,pH,8.4
09/07/2020 14:20:00,3B-01p,pH,8.37
09/07/2020 14:20:00,3B-02p,pH,7.9
09/07/2020 14:20:00,3B-03p,pH,8.29
09/07/2020 14:20:00,3B-04p,pH,7.76
09/07/2020 14:20:00,3B-05p,pH,8.23
09/07/2020 14:20:00,3B-06p,pH,7.89
09/07/2020 14:20:00,3A-07p,pH,8.13
09/07/2020 14:20:00,3A-08p,pH,7.83
09/07/2020 14:20:00,3B-08p,pH,7.95
09/07/2020 15:30:00,3A-01p,pH,8.15
09/07/2020 15:30:00,3A-02p,pH,7.85
09/07/2020 15:30:00,3A-03p,pH,8.1
09/07/2020 15:30:00,3A-04p,pH,7.83
09/07/2020 15:30:00,3A-05p,pH,8.2
09/07/2020 15:30:00,3A-06p,pH,7.76
09/07/2020 15:30:00,3B-07p,pH,8.38
09/07/2020 15:30:00,3B-01p,pH,8.35
09/07/2020 15:30:00,3B-02p,pH,7.56
09/07/2020 15:30:00,3B-03p,pH,8.23
09/07/2020 15:30:00,3B-04p,pH,7.91
09/07/2020 15:30:00,3B-05p,pH,8.23
09/07/2020 15:30:00,3B-06p,pH,7.89
09/07/2020 15:30:00,3A-07p,pH,8.12
09/07/2020 15:30:00,3A-08p,pH,8.01
09/07/2020 15:30:00,3B-08p,pH,8.04
09/07/2020 16:40:00,3A-01p,pH,8.14
09/07/2020 16:40:00,3A-02p,pH,7.91
09/07/2020 16:40:00,3A-03p,pH,8.17
09/07/2020 16:40:00,3A-04p,pH,7.67
09/07/2020 16:40:00,3A-05p,pH,8.2
09/07/2020 16:40:00,3A-06p,pH,7.89
09/07/2020 16:40:00,3B-07p,pH,8.37
09/07/2020 16:40:00,3B-01p,pH,8.34
09/07/2020 16:40:00,3B-02p,pH,7.72
09/07/2020 16:40:00,3B-03p,pH,8.29
09/07/2020 16:40:00,3B-04p,pH,7.91
09/07/2020 16:40:00,3B-05p,pH,8.23
09/07/2020 16:40:00,3B-06p,pH,7.93
09/07/2020 16:40:00,3A-07p,pH,8.13
09/07/2020 16:40:00,3A-08p,pH,8.1
09/07/2020 16:40:00,3B-08p,pH,8.03
09/07/2020 17:50:00,3A-01p,pH,8.16
09/07/2020 17:50:00,3A-02p,pH,7.87
09/07/2020 17:50:00,3A-03p,pH,8.13
09/07/2020 17:50:00,3A-04p,pH,8.01
09/07/2020 17:50:00,3A-05p,pH,8.05
09/07/2020 17:50:00,3A-06p,pH,7.75
09/07/2020 17:50:00,3B-07p,pH,8.36
09/07/2020 17:50:00,3B-01p,pH,8.32
09/07/2020 17:50:00,3B-02p,pH,7.6
09/07/2020 17:50:00,3B-03p,pH,8.28
09/07/2020 17:50:00,3B-04p,pH,7.87
09/07/2020 17:50:00,3B-05p,pH,8.23
09/07/2020 17:50:00,3B-06p,pH,7.93
09/07/2020 17:50:00,3A-07p,pH,8.12
09/07/2020 17:50:00,3A-08p,pH,7.88
09/07/2020 17:50:00,3B-08p,pH,7.9
09/07/2020 19:00:00,3A-01p,pH,8.09
09/07/2020 19:00:00,3A-02p,pH,7.72
09/07/2020 19:00:00,3A-03p,pH,7.98
09/07/2020 19:00:00,3A-04p,pH,7.87
09/07/2020 19:00:00,3A-05p,pH,8.09
09/07/2020 19:00:00,3A-06p,pH,7.74
09/07/2020 19:00:00,3B-07p,pH,8.25
09/07/2020 19:00:00,3B-01p,pH,8.19
09/07/2020 19:00:00,3B-02p,pH,7.79
09/07/2020 19:00:00,3B-03p,pH,7.97
09/07/2020 19:00:00,3B-04p,pH,7.83
09/07/2020 19:00:00,3B-05p,pH,8.11
09/07/2020 19:00:00,3B-06p,pH,7.73
09/07/2020 19:00:00,3A-07p,pH,8.07
09/07/2020 19:00:00,3A-08p,pH,7.79
09/07/2020 19:00:00,3B-08p,pH,7.95
09/07/2020 20:10:00,3A-01p,pH,8.11
09/07/2020 20:10:00,3A-02p,pH,7.89
09/07/2020 20:10:00,3A-03p,pH,8.02
09/07/2020 20:10:00,3A-04p,pH,7.75
09/07/2020 20:10:00,3A-05p,pH,8.16
09/07/2020 20:10:00,3A-06p,pH,7.8
09/07/2020 20:10:00,3B-07p,pH,8.25
09/07/2020 20:10:00,3B-01p,pH,8.22
09/07/2020 20:10:00,3B-02p,pH,7.9
09/07/2020 20:10:00,3B-03p,pH,8
09/07/2020 20:10:00,3B-04p,pH,7.7
09/07/2020 20:10:00,3B-05p,pH,8.11
09/07/2020 20:10:00,3B-06p,pH,7.93
09/07/2020 20:10:00,3A-07p,pH,8.1
09/07/2020 20:10:00,3A-08p,pH,8.12
09/07/2020 20:10:00,3B-08p,pH,8.08
09/07/2020 21:20:00,3A-01p,pH,8.12
09/07/2020 21:20:00,3A-02p,pH,7.9
09/07/2020 21:20:00,3A-03p,pH,8.02
09/07/2020 21:20:00,3A-04p,pH,7.84
09/07/2020 21:20:00,3A-05p,pH,8.16
09/07/2020 21:20:00,3A-06p,pH,7.85
09/07/2020 21:20:00,3B-07p,pH,8.29
09/07/2020 21:20:00,3B-01p,pH,8.21
09/07/2020 21:20:00,3B-02p,pH,7.66
09/07/2020 21:20:00,3B-03p,pH,8.02
09/07/2020 21:20:00,3B-04p,pH,7.65
09/07/2020 21:20:00,3B-05p,pH,8.12
09/07/2020 21:20:00,3B-06p,pH,7.93
09/07/2020 21:20:00,3A-07p,pH,8.09
09/07/2020 21:20:00,3A-08p,pH,8.11
09/07/2020 21:20:00,3B-08p,pH,7.98
09/07/2020 22:30:00,3A-01p,pH,8.12
09/07/2020 22:30:00,3A-02p,pH,7.88
09/07/2020 22:30:00,3A-03p,pH,8.04
09/07/2020 22:30:00,3A-04p,pH,7.69
09/07/2020 22:30:00,3A-05p,pH,8.16
09/07/2020 22:30:00,3A-06p,pH,7.85
09/07/2020 22:30:00,3B-07p,pH,8.29
09/07/2020 22:30:00,3B-01p,pH,8.22
09/07/2020 22:30:00,3B-02p,pH,7.44
09/07/2020 22:30:00,3B-03p,pH,8.03
09/07/2020 22:30:00,3B-04p,pH,7.89
09/07/2020 22:30:00,3B-05p,pH,8.1
09/07/2020 22:30:00,3B-06p,pH,7.89
09/07/2020 22:30:00,3A-07p,pH,8.11
09/07/2020 22:30:00,3A-08p,pH,8.1
09/07/2020 22:30:00,3B-08p,pH,7.89
09/07/2020 23:40:00,3A-01p,pH,8.1
09/07/2020 23:40:00,3A-02p,pH,7.78
09/07/2020 23:40:00,3A-03p,pH,8.01
09/07/2020 23:40:00,3A-04p,pH,7.85
09/07/2020 23:40:00,3A-05p,pH,8.11
09/07/2020 23:40:00,3A-06p,pH,7.78
09/07/2020 23:40:00,3B-07p,pH,8.23
09/07/2020 23:40:00,3B-01p,pH,8.21
09/07/2020 23:40:00,3B-02p,pH,7.9
09/07/2020 23:40:00,3B-03p,pH,7.92
09/07/2020 23:40:00,3B-04p,pH,7.71
09/07/2020 23:40:00,3B-05p,pH,8.06
09/07/2020 23:40:00,3B-06p,pH,7.66
09/07/2020 23:40:00,3A-07p,pH,8.08
09/07/2020 23:40:00,3A-08p,pH,8.03
09/07/2020 23:40:00,3B-08p,pH,7.83
09/08/2020 03:00:00,3A-01p,pH,8.11
09/08/2020 03:00:00,3A-02p,pH,7.78
09/08/2020 03:00:00,3A-03p,pH,8
09/08/2020 03:00:00,3A-04p,pH,7.66
09/08/2020 03:00:00,3A-05p,pH,8.1
09/08/2020 03:00:00,3A-06p,pH,7.77
09/08/2020 03:00:00,3B-07p,pH,8.19
09/08/2020 03:00:00,3B-01p,pH,8.2
09/08/2020 03:00:00,3B-02p,pH,7.83
09/08/2020 03:00:00,3B-03p,pH,7.91
09/08/2020 03:00:00,3B-04p,pH,7.82
09/08/2020 03:00:00,3B-05p,pH,8.03
09/08/2020 03:00:00,3B-06p,pH,7.95
09/08/2020 03:00:00,3A-07p,pH,8.06
09/08/2020 03:00:00,3A-08p,pH,7.98
09/08/2020 03:00:00,3B-08p,pH,7.99
09/08/2020 04:10:00,3A-01p,pH,8.1
09/08/2020 04:10:00,3A-02p,pH,7.81
09/08/2020 04:10:00,3A-03p,pH,7.95
09/08/2020 04:10:00,3A-04p,pH,7.94
09/08/2020 04:10:00,3A-05p,pH,8.09
09/08/2020 04:10:00,3A-06p,pH,7.75
09/08/2020 04:10:00,3B-07p,pH,8.16
09/08/2020 04:10:00,3B-01p,pH,8.19
09/08/2020 04:10:00,3B-02p,pH,7.56
09/08/2020 04:10:00,3B-03p,pH,7.85
09/08/2020 04:10:00,3B-04p,pH,7.89
09/08/2020 04:10:00,3B-05p,pH,7.99
09/08/2020 04:10:00,3B-06p,pH,7.88
09/08/2020 04:10:00,3A-07p,pH,8.05
09/08/2020 04:10:00,3A-08p,pH,7.96
09/08/2020 04:10:00,3B-08p,pH,7.99
09/08/2020 05:20:00,3A-01p,pH,8.07
09/08/2020 05:20:00,3A-02p,pH,7.89
09/08/2020 05:20:00,3A-03p,pH,7.9
09/08/2020 05:20:00,3A-04p,pH,7.83
09/08/2020 05:20:00,3A-05p,pH,8.06
09/08/2020 05:20:00,3A-06p,pH,7.73
09/08/2020 05:20:00,3B-07p,pH,8.02
09/08/2020 05:20:00,3B-01p,pH,8.15
09/08/2020 05:20:00,3B-02p,pH,7.8
09/08/2020 05:20:00,3B-03p,pH,7.8
09/08/2020 05:20:00,3B-04p,pH,7.68
09/08/2020 05:20:00,3B-05p,pH,7.96
09/08/2020 05:20:00,3B-06p,pH,7.92
09/08/2020 05:20:00,3A-07p,pH,8.06
09/08/2020 05:20:00,3A-08p,pH,7.95
09/08/2020 05:20:00,3B-08p,pH,7.8
09/08/2020 06:30:00,3A-01p,pH,8.06
09/08/2020 06:30:00,3A-02p,pH,7.83
09/08/2020 06:30:00,3A-03p,pH,7.88
09/08/2020 06:30:00,3A-04p,pH,7.86
09/08/2020 06:30:00,3A-05p,pH,8.06
09/08/2020 06:30:00,3A-06p,pH,7.72
09/08/2020 06:30:00,3B-07p,pH,7.86
09/08/2020 06:30:00,3B-01p,pH,8.14
09/08/2020 06:30:00,3B-02p,pH,7.89
09/08/2020 06:30:00,3B-03p,pH,7.78
09/08/2020 06:30:00,3B-04p,pH,7.82
09/08/2020 06:30:00,3B-05p,pH,7.97
09/08/2020 06:30:00,3B-06p,pH,7.93
09/08/2020 06:30:00,3A-07p,pH,8.04
09/08/2020 06:30:00,3A-08p,pH,7.93
09/08/2020 06:30:00,3B-08p,pH,7.9
09/08/2020 07:40:00,3A-01p,pH,8.08
09/08/2020 07:40:00,3A-02p,pH,7.84
09/08/2020 07:40:00,3A-03p,pH,7.91
09/08/2020 07:40:00,3A-04p,pH,7.84
09/08/2020 07:40:00,3A-05p,pH,8.08
09/08/2020 07:40:00,3A-06p,pH,7.73
09/08/2020 07:40:00,3B-07p,pH,7.91
09/08/2020 07:40:00,3B-01p,pH,8.18
09/08/2020 07:40:00,3B-02p,pH,7.52
09/08/2020 07:40:00,3B-03p,pH,7.84
09/08/2020 07:40:00,3B-04p,pH,7.9
09/08/2020 07:40:00,3B-05p,pH,7.99
09/08/2020 07:40:00,3B-06p,pH,7.94
09/08/2020 07:40:00,3A-07p,pH,8.04
09/08/2020 07:40:00,3A-08p,pH,7.94
09/08/2020 07:40:00,3B-08p,pH,7.96
09/08/2020 08:50:00,3A-01p,pH,8.07
09/08/2020 08:50:00,3A-02p,pH,7.85
09/08/2020 08:50:00,3A-03p,pH,7.89
09/08/2020 08:50:00,3A-04p,pH,7.75
09/08/2020 08:50:00,3A-05p,pH,8.08
09/08/2020 08:50:00,3A-06p,pH,7.74
09/08/2020 08:50:00,3B-07p,pH,7.94
09/08/2020 08:50:00,3B-01p,pH,8.16
09/08/2020 08:50:00,3B-02p,pH,7.69
09/08/2020 08:50:00,3B-03p,pH,7.83
09/08/2020 08:50:00,3B-04p,pH,7.58
09/08/2020 08:50:00,3B-05p,pH,7.99
09/08/2020 08:50:00,3B-06p,pH,7.95
09/08/2020 08:50:00,3A-07p,pH,8.06
09/08/2020 08:50:00,3A-08p,pH,7.95
09/08/2020 08:50:00,3B-08p,pH,8
09/08/2020 10:00:00,3A-01p,pH,8.1
09/08/2020 10:00:00,3A-02p,pH,7.76
09/08/2020 10:00:00,3A-03p,pH,7.95
09/08/2020 10:00:00,3A-04p,pH,7.82
09/08/2020 10:00:00,3A-05p,pH,8.09
09/08/2020 10:00:00,3A-06p,pH,7.76
09/08/2020 10:00:00,3B-07p,pH,8.07
09/08/2020 10:00:00,3B-01p,pH,8.18
09/08/2020 10:00:00,3B-02p,pH,7.91
09/08/2020 10:00:00,3B-03p,pH,7.92
09/08/2020 10:00:00,3B-04p,pH,7.83
09/08/2020 10:00:00,3B-05p,pH,8.02
09/08/2020 10:00:00,3B-06p,pH,7.4
09/08/2020 10:00:00,3A-07p,pH,8.05
09/08/2020 10:00:00,3A-08p,pH,8.02
09/08/2020 10:00:00,3B-08p,pH,7.94
09/08/2020 11:10:00,3A-01p,pH,8.14
09/08/2020 11:10:00,3A-02p,pH,7.8
09/08/2020 11:10:00,3A-03p,pH,8.03
09/08/2020 11:10:00,3A-04p,pH,7.77
09/08/2020 11:10:00,3A-05p,pH,8.23
09/08/2020 11:10:00,3A-06p,pH,7.54
09/08/2020 11:10:00,3B-07p,pH,8.35
09/08/2020 11:10:00,3B-01p,pH,8.27
09/08/2020 11:10:00,3B-02p,pH,7.49
09/08/2020 11:10:00,3B-03p,pH,8.12
09/08/2020 11:10:00,3B-04p,pH,7.67
09/08/2020 11:10:00,3B-05p,pH,8.21
09/08/2020 11:10:00,3B-06p,pH,7.7
09/08/2020 11:10:00,3A-07p,pH,8.12
09/08/2020 11:10:00,3A-08p,pH,8.19
09/08/2020 11:10:00,3B-08p,pH,8.05
09/08/2020 12:20:00,3A-01p,pH,8.14
09/08/2020 12:20:00,3A-02p,pH,7.8
09/08/2020 12:20:00,3A-03p,pH,8.04
09/08/2020 12:20:00,3A-04p,pH,7.63
09/08/2020 12:20:00,3A-05p,pH,8.24
09/08/2020 12:20:00,3A-06p,pH,7.76
09/08/2020 12:20:00,3B-07p,pH,8.42
09/08/2020 12:20:00,3B-01p,pH,8.28
09/08/2020 12:20:00,3B-02p,pH,7.71
09/08/2020 12:20:00,3B-03p,pH,8.17
09/08/2020 12:20:00,3B-04p,pH,7.45
09/08/2020 12:20:00,3B-05p,pH,8.28
09/08/2020 12:20:00,3B-06p,pH,7.89
09/08/2020 12:20:00,3A-07p,pH,8.13
09/08/2020 12:20:00,3A-08p,pH,8.21
09/08/2020 12:20:00,3B-08p,pH,7.97
09/08/2020 13:30:00,3A-01p,pH,8.14
09/08/2020 13:30:00,3A-02p,pH,7.79
09/08/2020 13:30:00,3A-03p,pH,8.05
09/08/2020 13:30:00,3A-04p,pH,7.74
09/08/2020 13:30:00,3A-05p,pH,8.26
09/08/2020 13:30:00,3A-06p,pH,7.87
09/08/2020 13:30:00,3B-07p,pH,8.48
09/08/2020 13:30:00,3B-01p,pH,8.31
09/08/2020 13:30:00,3B-02p,pH,7.89
09/08/2020 13:30:00,3B-03p,pH,8.22
09/08/2020 13:30:00,3B-04p,pH,7.84
09/08/2020 13:30:00,3B-05p,pH,8.37
09/08/2020 13:30:00,3B-06p,pH,7.05
09/08/2020 13:30:00,3A-07p,pH,8.17
09/08/2020 13:30:00,3A-08p,pH,8.22
09/08/2020 13:30:00,3B-08p,pH,8.06
09/08/2020 14:40:00,3A-01p,pH,8.16
09/08/2020 14:40:00,3A-02p,pH,7.85
09/08/2020 14:40:00,3A-03p,pH,8.09
09/08/2020 14:40:00,3A-04p,pH,7.86
09/08/2020 14:40:00,3A-05p,pH,8.28
09/08/2020 14:40:00,3A-06p,pH,7.6
09/08/2020 14:40:00,3B-07p,pH,8.57
09/08/2020 14:40:00,3B-01p,pH,8.33
09/08/2020 14:40:00,3B-02p,pH,7.51
09/08/2020 14:40:00,3B-03p,pH,8.26
09/08/2020 14:40:00,3B-04p,pH,7.7
09/08/2020 14:40:00,3B-05p,pH,8.33
09/08/2020 14:40:00,3B-06p,pH,7.4
09/08/2020 14:40:00,3A-07p,pH,8.17
09/08/2020 14:40:00,3A-08p,pH,8.26
09/08/2020 14:40:00,3B-08p,pH,7.99
09/08/2020 15:50:00,3A-01p,pH,8.18
09/08/2020 15:50:00,3A-02p,pH,7.87
09/08/2020 15:50:00,3A-03p,pH,8.19
09/08/2020 15:50:00,3A-04p,pH,7.67
09/08/2020 15:50:00,3A-05p,pH,8.28
09/08/2020 15:50:00,3A-06p,pH,7.83
09/08/2020 15:50:00,3B-07p,pH,8.5
09/08/2020 15:50:00,3B-01p,pH,8.37
09/08/2020 15:50:00,3B-02p,pH,7.77
09/08/2020 15:50:00,3B-03p,pH,8.34
09/08/2020 15:50:00,3B-04p,pH,7.6
09/08/2020 15:50:00,3B-05p,pH,8.38
09/08/2020 15:50:00,3B-06p,pH,7.82
09/08/2020 15:50:00,3A-07p,pH,8.19
09/08/2020 15:50:00,3A-08p,pH,8.26
09/08/2020 15:50:00,3B-08p,pH,7.98
09/08/2020 17:00:00,3A-01p,pH,8.15
09/08/2020 17:00:00,3A-02p,pH,7.96
09/08/2020 17:00:00,3A-03p,pH,8.17
09/08/2020 17:00:00,3A-04p,pH,7.44
09/08/2020 17:00:00,3A-05p,pH,8.27
09/08/2020 17:00:00,3A-06p,pH,7.55
09/08/2020 17:00:00,3B-07p,pH,8.48
09/08/2020 17:00:00,3B-01p,pH,8.34
09/08/2020 17:00:00,3B-02p,pH,7.86
09/08/2020 17:00:00,3B-03p,pH,8.19
09/08/2020 17:00:00,3B-04p,pH,7.91
09/08/2020 17:00:00,3B-05p,pH,8.25
09/08/2020 17:00:00,3B-06p,pH,7.73
09/08/2020 17:00:00,3A-07p,pH,8.17
09/08/2020 17:00:00,3A-08p,pH,8.25
09/08/2020 17:00:00,3B-08p,pH,7.94
09/08/2020 18:10:00,3A-01p,pH,8.12
09/08/2020 18:10:00,3A-02p,pH,7.81
09/08/2020 18:10:00,3A-03p,pH,8.14
09/08/2020 18:10:00,3A-04p,pH,7.6
09/08/2020 18:10:00,3A-05p,pH,8.17
09/08/2020 18:10:00,3A-06p,pH,7.73
09/08/2020 18:10:00,3B-07p,pH,8.43
09/08/2020 18:10:00,3B-01p,pH,8.3
09/08/2020 18:10:00,3B-02p,pH,7.83
09/08/2020 18:10:00,3B-03p,pH,8.08
09/08/2020 18:10:00,3B-04p,pH,7.77
09/08/2020 18:10:00,3B-05p,pH,8.16
09/08/2020 18:10:00,3B-06p,pH,7.59
09/08/2020 18:10:00,3A-07p,pH,8.12
09/08/2020 18:10:00,3A-08p,pH,7.76
09/08/2020 18:10:00,3B-08p,pH,7.86
09/08/2020 19:20:00,3A-01p,pH,8.11
09/08/2020 19:20:00,3A-02p,pH,7.88
09/08/2020 19:20:00,3A-03p,pH,8.01
09/08/2020 19:20:00,3A-04p,pH,7.49
09/08/2020 19:20:00,3A-05p,pH,8.15
09/08/2020 19:20:00,3A-06p,pH,7.74
09/08/2020 19:20:00,3B-07p,pH,8.29
09/08/2020 19:20:00,3B-01p,pH,8.22
09/08/2020 19:20:00,3B-02p,pH,7.78
09/08/2020 19:20:00,3B-03p,pH,8
09/08/2020 19:20:00,3B-04p,pH,7.9
09/08/2020 19:20:00,3B-05p,pH,8.1
09/08/2020 19:20:00,3B-06p,pH,7.68
09/08/2020 19:20:00,3A-07p,pH,8.09
09/08/2020 19:20:00,3A-08p,pH,7.89
09/08/2020 19:20:00,3B-08p,pH,8.03
09/08/2020 20:30:00,3A-01p,pH,8.12
09/08/2020 20:30:00,3A-02p,pH,7.89
09/08/2020 20:30:00,3A-03p,pH,8.01
09/08/2020 20:30:00,3A-04p,pH,7.67
09/08/2020 20:30:00,3A-05p,pH,8.15
09/08/2020 20:30:00,3A-06p,pH,7.78
09/08/2020 20:30:00,3B-07p,pH,8.3
09/08/2020 20:30:00,3B-01p,pH,8.23
09/08/2020 20:30:00,3B-02p,pH,7.7
09/08/2020 20:30:00,3B-03p,pH,8
09/08/2020 20:30:00,3B-04p,pH,7.7
09/08/2020 20:30:00,3B-05p,pH,8.1
09/08/2020 20:30:00,3B-06p,pH,7.82
09/08/2020 20:30:00,3A-07p,pH,8.11
09/08/2020 20:30:00,3A-08p,pH,7.89
09/08/2020 20:30:00,3B-08p,pH,7.98
09/08/2020 21:40:00,3A-01p,pH,8.11
09/08/2020 21:40:00,3A-02p,pH,7.85
09/08/2020 21:40:00,3A-03p,pH,7.98
09/08/2020 21:40:00,3A-04p,pH,7.75
09/08/2020 21:40:00,3A-05p,pH,8.14
09/08/2020 21:40:00,3A-06p,pH,7.82
09/08/2020 21:40:00,3B-07p,pH,8.3
09/08/2020 21:40:00,3B-01p,pH,8.22
09/08/2020 21:40:00,3B-02p,pH,7.89
09/08/2020 21:40:00,3B-03p,pH,7.95
09/08/2020 21:40:00,3B-04p,pH,7.68
09/08/2020 21:40:00,3B-05p,pH,8.11
09/08/2020 21:40:00,3B-06p,pH,7.87
09/08/2020 21:40:00,3A-07p,pH,8.11
09/08/2020 21:40:00,3A-08p,pH,7.88
09/08/2020 21:40:00,3B-08p,pH,7.87
09/08/2020 22:50:00,3A-01p,pH,8.14
09/08/2020 22:50:00,3A-02p,pH,7.83
09/08/2020 22:50:00,3A-03p,pH,8
09/08/2020 22:50:00,3A-04p,pH,7.78
09/08/2020 22:50:00,3A-05p,pH,8.15
09/08/2020 22:50:00,3A-06p,pH,7.82
09/08/2020 22:50:00,3B-07p,pH,8.3
09/08/2020 22:50:00,3B-01p,pH,8.22
09/08/2020 22:50:00,3B-02p,pH,7.77
09/08/2020 22:50:00,3B-03p,pH,7.98
09/08/2020 22:50:00,3B-04p,pH,7.77
09/08/2020 22:50:00,3B-05p,pH,8.11
09/08/2020 22:50:00,3B-06p,pH,7.87
09/08/2020 22:50:00,3A-07p,pH,8.11
09/08/2020 22:50:00,3A-08p,pH,7.88
09/08/2020 22:50:00,3B-08p,pH,7.83
09/09/2020 00:00:00,3A-01p,pH,8.11
09/09/2020 00:00:00,3A-02p,pH,7.83
09/09/2020 00:00:00,3A-03p,pH,7.98
09/09/2020 00:00:00,3A-04p,pH,7.57
09/09/2020 00:00:00,3A-05p,pH,8.13
09/09/2020 00:00:00,3A-06p,pH,7.78
09/09/2020 00:00:00,3B-07p,pH,8.25
09/09/2020 00:00:00,3B-01p,pH,8.2
09/09/2020 00:00:00,3B-02p,pH,7.9
09/09/2020 00:00:00,3B-03p,pH,7.94
09/09/2020 00:00:00,3B-04p,pH,7.89
09/09/2020 00:00:00,3B-05p,pH,8.07
09/09/2020 00:00:00,3B-06p,pH,7.88
09/09/2020 00:00:00,3A-07p,pH,8.08
09/09/2020 00:00:00,3A-08p,pH,7.75
09/09/2020 00:00:00,3B-08p,pH,7.92
09/09/2020 02:10:00,3A-01p,pH,8.12
09/09/2020 02:10:00,3A-02p,pH,7.82
09/09/2020 02:10:00,3A-03p,pH,7.95
09/09/2020 02:10:00,3A-04p,pH,7.8
09/09/2020 02:10:00,3A-05p,pH,8.13
09/09/2020 02:10:00,3A-06p,pH,7.77
09/09/2020 02:10:00,3B-07p,pH,8.23
09/09/2020 02:10:00,3B-01p,pH,8.21
09/09/2020 02:10:00,3B-02p,pH,7.82
09/09/2020 02:10:00,3B-03p,pH,7.92
09/09/2020 02:10:00,3B-04p,pH,7.64
09/09/2020 02:10:00,3B-05p,pH,8.04
09/09/2020 02:10:00,3B-06p,pH,7.89
09/09/2020 02:10:00,3A-07p,pH,8.08
09/09/2020 02:10:00,3A-08p,pH,7.89
09/09/2020 02:10:00,3B-08p,pH,7.99
09/09/2020 03:20:00,3A-01p,pH,8.09
09/09/2020 03:20:00,3A-02p,pH,7.89
09/09/2020 03:20:00,3A-03p,pH,7.92
09/09/2020 03:20:00,3A-04p,pH,7.85
09/09/2020 03:20:00,3A-05p,pH,8.12
09/09/2020 03:20:00,3A-06p,pH,7.76
