function	F01-21-GEL	F01-21-WAT	F04-21-GEL	F04-21-SED	F04-21-WAT	F07-20-COR	F07-20-GEL	F07-20-SED	F07-20-WMS	F07-21-COR	F07-21-GEL	F07-21-SED	F07-21-WAT	F09-21-GEL	F09-21-SED	F09-21-WAT	F09-21-WMS	F10-20-GEL	F10-20-SED	F10-20-WAT	F10-20-WMS	SEnd-1A-02-WMS	SEnd-1B-05-WMS	SEnd-1C-04-WMS	SEnd-1C-06-WMS	SEnd-1D-07-WMS	SEnd-2C-04-WMS	SEnd-2C-06-WMS	SEnd-2D-05-WMS	SEnd-2D-07-WMS	SEnd-2D-09-WMS	SEnd1-WAT	SEnd2-WAT	SEnd3-WAT	SSt1-1A-COR	SSt1-1A-GEL	SSt1-WMS	SSt2-1B-COR	SSt2-1B-GEL	SSt2-WMS	SSt3-1C-COR	SSt3-1C-GEL	SSt3-WMS	SSt4-1D-COR	SSt4-1D-GEL	SSt4-WMS	SSt5-2C-COR	SSt5-2C-GEL	SSt5-WMS	SSt6-2D-COR	SSt6-2D-GEL	SSt6-WMS	WEnd1-WAT	WEnd2-WAT	WEnd3-WAT	WSt1-1A-04-GEL	WSt1-1A-COR	WSt1-WMS	WSt2-1A-05-GEL	WSt2-1C-COR	WSt2-WMS	WSt3-1A-06-GEL	WSt3-2C-COR	WSt3-WMS
RXN-12611	8830.5	8713.5	8376.5	7058.360000000001	9050.0	5176.0	4486.58	1930.0	8112.65	6925.5	9386.5	7170.75	6606.0	9051.0	4132.5	8611.0	9322.63	7290.45	1400.5	7194.83	9047.3	10356.58	8448.5	9782.25	8517.5	9629.92	5193.24	6070.17	6769.25	6599.25	6019.75	8816.119999999999	6402.7	5379.25	4984.54	11926.5	7446.42	5568.5	7327.25	11974.42	5547.72	6747.54	8470.3	6238.5	6645.5	7580.25	5070.0	8390.5	9004.5	3904.2	4150.8	8085.94	7227.03	10790.83	12287.0	7533.0	6856.5	7404.0	8051.0	6708.5	7451.0	6025.12	8626.0	7980.0
RXN-12613	960.0	0.0	135.0	503.0	0.0	366.5	268.0	316.5	860.0	308.0	677.0	40.0	72.5	855.0	575.0	507.0	1008.67	477.17	182.0	340.0	478.0	408.0	849.0	0.0	293.0	250.67	503.0	207.0	812.0	270.0	1008.0	339.0	454.33	70.0	62.77	655.0	359.0	576.0	1521.0	1438.0	689.86	810.27	826.0	173.0	1433.0	1117.5	135.5	293.5	934.0	25.5	147.0	1168.0	2920.53	42.83	212.0	690.5	95.0	0.0	1189.0	610.0	282.5	1220.0	237.0	162.0
RXN-12615	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.5	0.0	0.0	56.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12618	9880.5	8918.5	7084.0	6614.0	8280.0	6842.0	4801.0	1595.0	3327.25	7103.5	9355.0	8774.5	7916.5	8914.0	3958.5	8334.0	5368.37	6335.67	2437.0	8214.83	4870.4	3196.0	4869.0	5287.25	3275.5	3007.92	5503.25	2110.5	4146.25	2810.25	5649.92	6117.62	6851.32	5623.75	5160.54	12356.17	4665.5	6874.0	8811.25	7624.25	4390.22	7063.54	4123.2	5541.5	10893.0	5907.75	3845.5	8715.5	3834.5	2900.1	5306.4	2847.4	6096.23	9538.08	11603.0	9485.0	7438.0	7976.0	9771.5	6453.5	8551.0	6647.5	8755.0	6703.0
RXN-12619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	92.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12623	852.0	0.0	1018.5	328.0	616.0	45.5	401.5	0.0	1270.62	0.0	491.5	225.99	0.0	468.0	0.0	712.5	1114.34	182.01	741.5	1034.0	53.4	53.0	780.0	324.5	576.0	378.84	201.5	359.5	367.0	115.5	72.34	30.24	499.4	140.0	124.81	1136.75	346.5	120.0	22.5	205.5	164.07999999999998	60.81	293.3	336.5	57.5	653.5	165.5	603.5	1219.5	82.6	66.4	160.4	1167.86	85.66	420.5	348.0	0.0	0.0	558.0	260.0	241.0	281.12	91.5	0.0
RXN-12624	852.0	0.0	1018.5	328.0	616.0	45.5	401.5	0.0	1270.62	0.0	491.5	225.99	0.0	468.0	0.0	712.5	1114.34	182.01	741.5	1034.0	53.4	53.0	780.0	324.5	576.0	378.84	201.5	359.5	367.0	115.5	72.34	30.24	499.4	140.0	124.81	1136.75	346.5	120.0	22.5	205.5	164.07999999999998	60.81	293.3	336.5	57.5	653.5	165.5	603.5	1219.5	82.6	66.4	160.4	1167.86	85.66	420.5	348.0	0.0	0.0	558.0	260.0	241.0	281.12	91.5	0.0
RXN-12625	8358.5	7368.5	9608.0	10549.5	9655.0	4854.5	5407.0	1466.5	12981.61	6333.5	9156.0	9307.99	7402.5	7431.5	4597.5	8732.5	9950.08	6026.68	1809.0	6466.83	7005.9	10234.58	9930.0	11195.25	10265.0	6498.43	4698.08	6455.17	6772.25	8073.75	5110.09	8093.48	6774.299999999999	5338.5	5434.31	14203.25	9650.92	5860.0	3715.75	17999.42	5723.58	6405.31	9869.1	5609.5	8321.5	8582.75	4862.5	8372.5	9865.5	2866.1	5052.9	11091.4	5375.72	8275.32	13073.0	10170.0	8055.5	7494.0	7098.0	6049.0	7444.5	6046.860000000001	10289.0	8238.0
RXN-12626	8358.5	7368.5	9608.0	10549.5	9655.0	4854.5	5407.0	1466.5	12981.61	6333.5	9156.0	9307.99	7402.5	7431.5	4597.5	8732.5	9950.08	6026.68	1809.0	6466.83	7005.9	10234.58	9930.0	11195.25	10265.0	6498.43	4698.08	6455.17	6772.25	8073.75	5110.09	8093.48	6774.299999999999	5338.5	5434.31	14203.25	9650.92	5860.0	3715.75	17999.42	5723.58	6405.31	9869.1	5609.5	8321.5	8582.75	4862.5	8372.5	9865.5	2866.1	5052.9	11091.4	5375.72	8275.32	13073.0	10170.0	8055.5	7494.0	7098.0	6049.0	7444.5	6046.860000000001	10289.0	8238.0
RXN-12627	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	325.62	0.0	0.0	75.33	0.0	117.0	0.0	341.0	401.0	55.67	0.0	316.0	0.0	0.0	195.0	0.0	0.0	40.67	0.0	0.0	0.0	0.0	0.0	0.0	177.33	70.0	16.27	0.0	0.0	0.0	0.0	0.0	9.36	20.27	128.0	134.0	0.0	232.0	24.0	0.0	421.0	0.0	0.0	0.0	87.33	42.83	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2.62	0.0	0.0
RXN-12634	4329.5	2306.0	4834.0	8135.37	4672.0	3981.0	1267.61	3344.0	11144.21	1882.25	3986.0	6840.860000000001	4069.5	3138.75	5139.5	4765.5	9869.8	2408.96	2542.5	7126.33	6169.0	18490.49	10803.0	9006.0	10700.5	6184.530000000001	2289.5	6714.51	6279.0	7465.5	4242.17	3510.74	4953.96	2155.25	3173.2	6491.5	7415.01	2725.5	2924.5	11129.01	2496.6	2712.2	8949.5	4321.0	6237.0	7825.5	2379.0	6969.5	17444.5	2722.0	4091.0	9184.63	26449.72	1613.22	6371.0	3593.0	5929.0	2994.5	4574.0	5320.0	4452.0	5541.2	5161.0	2946.0
RXN-12642	226.5	0.0	325.0	0.0	0.0	0.0	84.0	0.0	0.0	106.0	263.0	0.0	0.0	175.5	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	48.0	8.5	103.5	717.0	0.0	382.5	242.5	0.0	0.0	420.0	36.5	0.0	57.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	195.5	19.0	0.0	239.0	0.0	0.0	137.5	0.0	0.0
RXN-12645	226.5	0.0	325.0	0.0	0.0	0.0	84.0	0.0	0.0	106.0	263.0	0.0	0.0	175.5	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	48.0	8.5	103.5	717.0	0.0	382.5	242.5	0.0	0.0	420.0	36.5	0.0	57.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	195.5	19.0	0.0	239.0	0.0	0.0	137.5	0.0	0.0
RXN-12669	789.5	46.5	918.0	0.0	0.0	67.0	341.0	37.5	0.0	238.5	1458.5	198.0	340.5	492.0	46.0	123.5	115.0	369.0	34.0	0.0	109.0	0.0	34.0	0.0	0.0	0.0	471.0	17.0	74.5	63.0	35.0	102.5	62.5	17.0	87.0	1546.0	15.0	206.0	22.5	0.0	266.5	619.0	0.0	97.0	172.0	156.5	233.5	1012.0	0.0	81.0	76.5	0.0	0.0	103.5	265.0	699.5	67.5	620.5	649.0	345.0	635.5	742.0	299.0	588.5
RXN-12690	0.0	0.0	0.0	1246.0	0.0	762.0	17.0	0.0	580.0	0.0	0.0	1998.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	626.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	750.0	0.0	0.0	32.0	0.0	265.17	0.0	576.0	780.0	0.0	0.0	534.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	778.0	38.0	0.0	0.0	0.0	734.0	0.0	890.0	0.0	0.0	380.0	631.0	0.0	0.0
RXN-12691	0.0	0.0	0.0	623.0	96.0	381.0	34.0	0.0	290.0	0.0	0.0	999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	32.0	0.0	155.34	0.0	288.0	390.0	0.0	0.0	267.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	389.0	19.0	0.0	0.0	0.0	367.0	0.0	445.0	0.0	0.0	190.0	521.0	0.0	0.0
RXN-12693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0
RXN-12694	0.0	72.0	739.0	623.0	0.0	381.0	0.0	0.0	290.0	0.0	0.0	999.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	64.0	0.0	567.0	0.0	288.0	399.75	0.0	0.0	267.0	0.0	0.0	198.0	0.0	0.0	186.0	0.0	0.0	389.0	19.0	0.0	0.0	28.5	531.0	0.0	445.0	14.0	0.0	190.0	497.0	0.0	0.0
RXN-12705	5896.0	7269.0	6991.0	8773.5	8481.5	6096.0	4205.5	1222.5	4947.74	4386.0	7121.5	10642.16	6723.0	5772.5	3720.5	8791.0	3508.37	4064.84	1738.0	7056.33	2643.4	4569.32	6383.0	3731.75	2331.5	3716.59	5556.25	4093.68	5474.25	893.0	5540.17	6756.24	5818.65	5444.25	4327.54	11196.42	4266.43	5470.0	2842.25	5323.93	3655.72	5664.54	2657.7	3739.5	4700.0	4681.0	3091.0	7154.0	4794.5	2338.6	3804.9	2103.4	3568.56	10478.41	12218.0	8525.0	7073.5	6516.5	6241.0	6097.0	6611.0	5872.24	7525.0	6033.5
RXN-12710	4100.5	4770.5	7948.0	6649.5	5040.5	3830.0	4054.5	742.0	2899.24	3681.0	5905.5	7453.16	4594.0	5593.5	2361.5	5773.0	2029.87	3655.84	1522.0	5101.33	1699.4	2488.33	3553.0	1792.25	1427.5	2334.09	3611.75	2215.17	3484.25	794.0	3264.67	4592.74	3661.9	3587.0	2862.04	10502.67	3310.42	3679.5	2051.75	5427.92	2531.2200000000003	4243.54	2021.2	3611.5	4102.0	3579.0	2717.5	7570.5	3946.5	1432.6	2364.4	1816.4	3118.56	5994.66	8980.5	6090.5	4546.0	4370.0	5283.0	4900.0	5323.5	3910.74	5239.5	4932.5
RXN-12714	0.0	0.0	0.0	1246.0	0.0	762.0	17.0	0.0	580.0	0.0	0.0	1998.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	626.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	750.0	0.0	0.0	32.0	0.0	265.17	0.0	576.0	780.0	0.0	0.0	534.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	778.0	38.0	0.0	0.0	0.0	734.0	0.0	890.0	0.0	0.0	380.0	631.0	0.0	0.0
RXN-12717	0.0	157.0	0.0	1246.0	0.0	762.0	17.0	0.0	580.0	0.0	0.0	1998.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	626.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	750.0	0.0	0.0	32.0	0.0	265.17	0.0	576.0	780.0	0.0	0.0	534.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	778.0	38.0	0.0	176.0	0.0	734.0	0.0	890.0	0.0	0.0	380.0	631.0	0.0	0.0
RXN-12718	0.0	0.0	190.0	623.0	0.0	381.0	17.0	0.0	290.0	0.0	57.5	999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	32.0	0.0	140.17	0.0	288.0	390.0	0.0	0.0	267.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	389.0	19.0	0.0	0.0	0.0	367.0	0.0	445.0	0.0	0.0	190.0	384.0	0.0	0.0
RXN-12720	13886.0	9677.5	16665.0	13581.0	11760.5	8817.5	8567.5	2698.0	11766.74	10419.0	15698.5	15793.16	10960.0	14959.5	7901.5	10656.5	9458.07	12390.84	2556.5	10166.16	9792.8	11562.91	11865.0	11876.0	10325.5	10153.34	8784.66	8671.34	10349.5	7614.0	9563.5	8091.24	8493.9	8032.0	8332.04	22362.5	11500.09	8723.5	9502.5	18212.84	8306.720000000001	11871.54	10388.4	9806.0	12863.5	8921.0	7546.0	16349.0	10241.0	5161.2	7029.8	9636.8	7981.059999999999	11224.66	17471.5	14382.0	12031.0	12590.5	12173.5	10764.5	11645.0	9733.74	15920.5	13264.0
RXN-12721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0
RXN-12722	268.5	165.0	0.0	0.0	424.0	0.0	250.0	20.0	0.0	0.0	0.0	0.0	703.0	213.0	0.0	713.0	0.0	71.0	0.0	558.0	0.0	0.0	198.0	115.0	576.0	0.0	140.0	147.0	0.0	267.0	0.0	0.0	482.0	458.0	31.0	158.0	115.0	101.0	0.0	0.0	87.0	0.0	0.0	202.0	35.0	53.0	0.0	115.5	0.0	0.0	200.0	0.0	0.0	205.0	42.0	0.0	0.0	0.0	395.5	0.0	0.0	0.0	62.0	0.0
RXN-12723	268.5	165.0	0.0	0.0	424.0	0.0	250.0	20.0	0.0	0.0	0.0	0.0	703.0	213.0	0.0	713.0	0.0	71.0	0.0	558.0	0.0	0.0	198.0	115.0	576.0	0.0	140.0	147.0	0.0	267.0	0.0	0.0	482.0	458.0	31.0	158.0	115.0	101.0	0.0	0.0	87.0	0.0	0.0	202.0	35.0	53.0	0.0	115.5	0.0	0.0	200.0	0.0	0.0	205.0	42.0	0.0	0.0	0.0	395.5	0.0	0.0	0.0	62.0	0.0
RXN-12726	13314.0	13569.0	12283.5	11336.86	12118.5	7613.5	6286.58	2994.5	11627.52	10089.75	13917.0	14392.58	11256.5	14627.25	5500.5	12081.5	10907.15	11704.62	3316.0	12537.66	11818.9	11568.08	11699.5	13438.25	10019.0	8862.59	8146.91	7967.67	10188.25	8608.75	10894.25	8777.24	8146.78	7213.0	7701.04	17072.58	10727.42	10430.0	13374.5	17155.42	7325.72	10788.04	12097.2	9744.5	12852.5	9297.75	6875.5	12663.0	10832.5	5304.6	7640.4	9368.04	9483.51	13451.66	17168.0	11987.0	10140.0	12037.0	10417.5	9599.0	11505.0	8809.74	12158.5	11151.5
RXN-12729	5893.0	5613.0	6574.5	5185.860000000001	7906.5	4555.5	4008.58	1342.5	6495.389999999999	4164.25	6664.0	5081.25	5933.5	5464.75	1915.0	6381.0	4852.35	5839.62	2092.5	4752.0	4006.4	6134.58	6869.5	6851.5	5245.0	4573.34	4561.66	4439.67	4740.0	4763.5	3723.5	5988.74	5156.53	4086.25	2827.27	9686.25	5167.92	2975.0	2502.25	8750.17	3722.86	4984.27	5673.1	3661.5	3762.0	5628.0	3231.0	5017.0	6335.5	2113.6	1797.9	5234.04	7467.51	8756.41	9096.0	6334.5	5010.0	4772.5	6078.0	5575.5	5343.5	4894.360000000001	6924.0	5979.0
RXN-12730	3488.0	4073.5	1929.0	1803.0	2621.0	1406.0	974.0	1095.0	2106.49	2596.5	1902.0	2378.33	3116.5	3213.5	2106.5	3790.5	3795.37	3055.67	1100.5	4367.33	4579.0	2048.0	1853.5	3215.75	1906.0	2718.09	2635.08	1477.0	3193.75	2029.75	3743.25	2036.12	2721.53	2027.25	1934.54	3582.25	3147.25	2167.0	3898.0	4776.75	1610.22	2137.04	3204.9	3571.0	3656.0	3050.25	1922.5	3085.5	3883.5	1519.5	2031.0	1814.5	5022.06	3675.16	3717.5	1477.0	3159.0	2626.0	1654.5	2496.0	3155.5	1540.74	2798.5	3079.0
