"","SEnd.1A.02.WMS","SEnd.1B.05.WMS","SEnd.1C.04.WMS","SEnd.1C.06.WMS","SEnd.1D.07.WMS","SEnd.2C.04.WMS","SEnd.2C.06.WMS","SEnd.2D.05.WMS","SEnd.2D.07.WMS","SEnd.2D.09.WMS","SEnd1.WAT","SEnd2.WAT","SEnd3.WAT","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WEnd1.WAT","WEnd2.WAT","WEnd3.WAT","WSt1.1A.04.GEL","WSt1.1A.COR","WSt1.WMS","WSt2.1A.05.GEL","WSt2.1C.COR","WSt2.WMS","WSt3.1A.06.GEL","WSt3.2C.COR","WSt3.WMS"
"ASV395",0,0,0,0,0.00364063417498532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154778795305043,0,0,0,0,0,0.00904872389791183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV279",0,0,0,0,0,0.0130560928433269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV276",0.00545054945054945,0.00846712117879921,0.0053962543646175,0.0194245351615249,0.00728126834997064,0,0.0338240448650543,0.0455876202425763,0.0191710544079924,0,0,0,0,0,0,0.018328909113892,0,0,0.0295472321195794,0,0,0.0139300915774539,0,0,0.00976944118796405,0,0,0.00951276102088167,0,0,0.0216881594372802,0,0,0,0,0,0,0,0,0,0,0,0.00647773279352227
"ASV578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250300360432519,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121874343349443,0,0.0092485549132948,0.00501285347043702,0,0,0,0,0,0,0,0,0.0216259511413696,0,0,0,0,0,0.0221181977764775,0,0,0,0,0,0.00549752611324904,0
"ASV292",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206650093225606,0,0,0,0,0,0,0,0,0,0,0,0.0655139289145053,0,0,0.0115984816533108,0,0,0,0,0,0,0.0121708601521358,0,0,0,0,0,0,0
"ASV708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726412014365002,0,0,0,0,0,0,0,0,0
"ASV399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304947283049473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV77",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074580484773151,0,0,0,0,0,0,0,0,0,0,0,0.00710854947166186,0,0,0,0,0,0,0,0,0,0.00421299005266238,0.0196823673136962,0,0.0191727963342578,0,0,0.0252886201209456,0.0188548293811452
"ASV44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501627878934041,0.0794789227166276,0.0676757386115558,0.0227231079347627,0.0374783111625217
"ASV202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116966580976864,0,0,0,0,0,0.0310275209860801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV855",0,0.00142951396525181,0,0,0.00681150910158544,0,0,0,0,0,0,0,0,0,0.0048776455026455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430639545537841,0
"ASV383",0,0.00956674730591599,0.0558671040101577,0.0106990755167757,0,0.00257898130238556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384826827927433,0
"ASV734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088134135855546,0,0,0,0,0,0,0,0
"ASV541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148886283704572,0,0,0,0,0,0,0,0,0,0,0,0
"ASV155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416906820365034,0,0,0,0,0,0,0,0.00465230166503428,0,0.00795787009947338,0,0,0,0,0.00756803958666861,0,0.0126084441873916
"ASV1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379218809252939,0,0.00357217902920782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641378046545721,0
"ASV475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148624926857812,0,0,0,0,0,0.0147516950705516,0
"ASV366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366499253427447,0,0,0.00673302107728337,0,0,0
"ASV781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950892275628501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140542328042328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV121",0,0.0278205410160545,0.0643318167389694,0,0.0239577216676453,0,0,0.0500487940889447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218308834230825,0,0
"ASV161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670603121045972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922765769182151,0,0,0.0234639784479013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039647577092511,0,0,0,0,0,0.0078333630051629,0,0,0,0,0,0,0,0,0,0,0,0,0.0121708601521358,0,0,0,0,0,0,0
"ASV901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420795439120402,0,0,0,0,0.00467289719626168,0
"ASV1066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163238654913484,0,0,0,0,0,0,0,0,0
"ASV234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153698366954851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164328150676274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV315",0.0245274725274725,0.0240818121838575,0,0,0.00892542571931885,0,0,0,0,0.0305425799496946,0.0105377343871068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440528634361234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595565328935312,0.00242914979757085
"ASV695",0,0,0,0,0,0,0,0,0.0124206831375726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106985525487728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV296",0.00545054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872736746124788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289400699385023,0,0,0,0
"ASV912",0,0,0,0,0.00551967116852613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158904971680302,0,0,0,0,0,0.0329357308171622,0,0,0,0,0,0,0,0,0,0,0,0,0.0231714452896431,0.0359712230215827,0,0,0,0,0,0
"ASV218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184108527131783,0,0,0,0,0,0,0,0,0,0
"ASV720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709372312983663,0,0,0,0,0,0.0126619123853879,0,0
"ASV284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416592487092754,0,0,0,0,0,0,0,0,0,0,0,0.0103181427343078,0,0,0,0,0,0,0,0
"ASV360",0,0.0221024851550473,0.00814728600148133,0,0.0256018790369935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139045798209785,0,0,0.0127692506126661,0,0,0,0,0,0.011368909512761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV770",0,0,0,0,0,0,0,0,0.0139057648170649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105440742302826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183031869078381,0.0102840352595495,0,0,0,0,0,0,0,0,0
"ASV528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121662360034453,0,0,0,0,0.00983780909332624,0,0,0,0,0
"ASV196",0,0,0,0,0,0,0,0.041265858078907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV112",0,0,0,0,0,0,0,0,0,0,0.0382767704943437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488789714164276,0,0,0,0,0,0,0,0,0,0,0,0,0.0543032786885246,0,0,0
"ASV943",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637041640770665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV205",0.0456263736263736,0.0223224103804706,0.0872923500158713,0.0529760049859769,0,0,0.0205047318611987,0.0391746828384219,0.0328068043742406,0,0,0,0,0,0,0.0240171912526861,0,0,0.00112974711045451,0,0,0.050303108474139,0,0,0.0192783639442491,0,0,0.00788863109048724,0,0,0.0131301289566237,0,0,0,0,0,0,0,0,0,0.00654926502692476,0,0
"ASV533",0,0,0.0140725849116496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163573085846868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161548537330811,0,0
"ASV1081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340408490188226,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193401592718999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313398111400027,0,0,0,0,0,0,0,0,0,0,0
"ASV24",0.04,0.0295799428194414,0.0228547243677918,0,0,0,0.0327725201542236,0.00599470235605744,0.0155258539219657,0,0,0,0,0,0,0,0,0,0.0184235682627966,0,0,0.00451438152973043,0,0,0.00924840432460597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV917",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714729645742697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199922610602347,0,0,0.0105509964830012,0,0,0.0452436194895592,0,0,0.011957796014068,0,0,0,0,0,0,0,0,0,0,0,0
"ASV208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217223650385604,0,0,0,0,0.0468780019212296,0,0,0,0,0,0,0,0.0102840352595495,0.0194539982803095,0,0.0389575132346953,0,0,0,0,0.00641378046545721,0
"ASV197",0,0,0.0209501640038091,0.0306429832762023,0,0,0.017875920084122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV321",0,0,0.0228547243677918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228538283062645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV41",0,0,0,0,0,0,0,0,0,0,0,0.0394883203559511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174437830687831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117153912295787,0,0,0.0118319595852167,0,0,0,0,0
"ASV774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631948507899356,0.0100447943531967,0,0,0,0,0,0
"ASV801",0,0,0,0,0,0,0,0,0,0,0,0,0.0141538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218185726569218,0,0,0,0,0,0,0,0
