"","F01.21.GEL","F01.21.WAT","F04.21.GEL","F04.21.SED","F04.21.WAT","F07.20.COR","F07.20.GEL","F07.20.SED","F07.20.WMS","F07.21.COR","F07.21.GEL","F07.21.SED","F07.21.WAT","F09.21.GEL","F09.21.SED","F09.21.WAT","F09.21.WMS","F10.20.GEL","F10.20.SED","F10.20.WAT","F10.20.WMS","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WSt1.1A.04.GEL","WSt1.1A.COR","WSt2.1A.05.GEL","WSt2.1C.COR","WSt3.1A.06.GEL","WSt3.2C.COR"
"ASV1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405709992486852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV153",0,0.0596804511278195,0,0,0.0226693835965359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102626756261454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV40",0,0,0.0170518076779724,0,0,0,0,0,0,0.0306159420289855,0.0108913728862138,0,0,0.0747663551401869,0,0,0,0.0299023290758828,0,0,0,0,0.0717592592592593,0,0,0,0,0,0.0372750642673522,0,0,0,0,0,0.0325151418552757,0,0,0,0,0,0,0,0,0,0
"ASV427",0.0226405494785042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108525262269384,0.00654926502692476,0
"ASV225",0,0,0,0,0,0,0,0,0.0280770824699544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322455823552173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV318",0,0.0324248120300752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128976784178848,0,0,0,0,0
"ASV365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322789943227899,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416906820365034,0,0,0,0,0,0,0.00795787009947338,0,0,0.00756803958666861,0
"ASV469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141652906926219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163714111178986,0,0,0,0.0502414001207001,0,0,0.0364050056882821,0,0,0.0154688450508386,0,0,0.0105765510125113,0,0,0.0100299596196431,0,0,0.00974477958236659,0,0,0.0198124267291911,0,0,0,0,0,0
"ASV351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723501748462559,0,0.0187832142202675
"ASV591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464037122969838,0,0,0,0,0,0,0,0,0
"ASV211",0,0,0,0,0,0,0,0,0.0295275590551181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204778156996587,0,0,0,0,0,0,0,0,0,0,0,0.0294663573085847,0,0,0.0232121922626026,0,0,0,0,0,0
"ASV1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV165",0,0,0,0,0,0,0,0,0.0326357231661832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294179449464173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV684",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512098322877993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611772486772487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018087543711564,0,0
"ASV645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121809744779582,0,0,0,0,0,0,0,0,0
"ASV93",0,0,0,0.0698944754810677,0,0,0.0191893830703013,0,0.0240364691255698,0,0,0.0159148282296126,0,0,0,0,0.0123396456933415,0.02854996243426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201641266119578,0,0,0,0,0,0
"ASV126",0.0303993894683287,0,0.0153745806932538,0,0,0,0.0529053084648494,0,0,0.0126811594202899,0.0860800611445495,0,0,0,0,0,0,0.0531930879038317,0,0,0,0,0.0152116402116402,0,0,0.0142887161168313,0,0,0.0570694087403599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168601099572389,0,0,0,0.0155401327700664,0,0,0,0,0,0.018771182758321,0,0,0,0,0,0.0240979549303113,0,0,0.0139211136890951,0,0,0.0215709261430246,0,0,0,0,0,0
"ASV909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074580484773151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422042686603159,0,0
"ASV387",0,0,0,0,0,0,0,0,0,0,0.0183433648609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274167705180701,0,0,0,0,0,0,0,0,0,0.0362785254534816,0,0,0,0
"ASV467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345845634753269,0,0,0,0,0,0,0,0
"ASV949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514933058702369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV173",0,0,0,0,0,0,0,0,0.0124326564442603,0,0,0,0,0,0,0,0.011484422724496,0,0,0,0,0,0,0.0155479711793705,0,0,0,0,0,0.0150909325422417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644783118405627,0,0,0,0,0,0
"ASV475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148624926857812,0,0,0,0.0147516950705516
"ASV766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795356835769562,0,0,0,0,0.0068719076415613
"ASV420",0,0,0,0,0,0,0,0,0.00404061334438458,0,0,0,0,0,0,0,0.0221136224801466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117998741346759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019883920894239,0,0,0,0,0.0238226131574125
"ASV755",0,0,0,0,0.00967906265919511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329851566794942
"ASV1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456261799874135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130621693121693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943741982774418
"ASV89",0.00597812261511066,0,0.0375512486023108,0,0,0.0305230404504371,0,0,0,0,0,0,0,0,0,0,0.0293219303604154,0.0468820435762584,0,0,0.0402836451418226,0,0,0,0,0,0,0,0,0.0147039855539791,0.0340039166815026,0.0249797242497972,0,0,0.0154075018595261,0,0.0870940531421341,0.0294353223868642,0.0400937866354045,0,0.0368636629607958,0,0.0379838417942843,0,0
"ASV738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176211453744493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV629",0,0,0,0,0,0,0,0,0,0,0,0,0.0168443826301963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131462520541019,0,0,0,0.00375722543352601,0,0,0,0,0,0,0,0,0.00442851117671868,0,0,0,0,0,0.00349692511756903,0,0
"ASV604",0,0.0144110275689223,0,0,0.0150280183392766,0,0,0.0320413436692506,0,0,0,0,0.00695410292072323,0,0,0,0,0.00586025544703231,0,0.0178355501813785,0,0,0,0.00505625079003919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV785",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921776981180387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794581216621076,0,0,0,0,0,0,0,0,0,0,0,0
"ASV404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251681075888569,0,0,0,0,0,0,0,0,0,0,0
"ASV506",0,0,0,0,0,0,0,0,0,0.0088768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192183670837095,0,0,0,0,0,0.00881670533642691,0,0,0,0,0,0,0,0,0
"ASV276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240420736288505,0,0,0,0,0,0.018328909113892,0,0,0.0295472321195794,0,0,0.0139300915774539,0,0,0.00976944118796405,0,0,0.00951276102088167,0,0,0.0216881594372802,0,0,0,0,0,0
"ASV865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317412333736397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757777186918373,0,0,0
"ASV326",0,0,0,0,0,0.0026670617869314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288184438040346,0,0,0,0,0,0,0.00550029256875366,0,0,0,0.0197910940076965
"ASV286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121453138435082,0,0.0311087476734911,0,0.0253238247707757,0
"ASV8",0.0531671330450267,0,0.0283265001863586,0,0,0.0625277818936139,0,0,0,0,0,0,0,0,0.236123348017621,0,0,0,0,0,0,0.0518955873213176,0,0,0.039018250471995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071152192605331,0,0,0,0,0.0480117280557083
"ASV886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669953229680192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171912526861332,0,0,0.0154688450508386,0,0,0,0,0,0.0224045851243976,0,0,0,0,0,0,0,0,0,0,0,0
"ASV680",0,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272183763373191,0,0,0,0,0,0.0261705536763397,0,0,0,0,0,0,0.0246295554665599,0,0.0102106620808255,0,0,0,0,0
"ASV358",0,0,0,0,0,0,0,0,0,0.0365942028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142288677197637,0,0.00641378046545721
"ASV122",0,0,0.0190085724934775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153697334479794,0,0.0635469290082425,0,0.0400232862756513,0
"ASV339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193329668315925
"ASV118",0,0,0,0,0,0,0,0,0,0,0.0345848858316614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015681233933162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV628",0,0,0,0.0135319677219119,0,0,0,0,0,0,0,0.00658544616397761,0,0,0,0,0,0,0.0501792114695341,0,0,0.0142945929148539,0.00355489417989418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962067069818582
"ASV237",0,0,0,0,0,0,0.0455523672883788,0,0,0.0309782608695652,0,0,0,0.0582511842273717,0,0,0,0.039519158527423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197776477472206,0,0,0.0212487265318003,0.0251969946857248
"ASV50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2336804164998,0,0,0,0,0,0,0
"ASV238",0.0223861612821165,0,0.0230152814014163,0,0.022159959246052,0,0.00609756097560976,0,0,0.0192028985507246,0,0,0,0.0343105876328255,0,0,0,0.0299023290758828,0,0,0,0,0,0,0,0,0,0,0,0,0.0240341819476589,0,0,0,0,0,0,0,0,0.0140799656061909,0.00339379754242247,0,0,0,0
"ASV249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103185863536695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283801484500073,0
"ASV446",0,0,0,0,0,0,0,0,0,0,0.0163370593293207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150423461003666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV267",0,0,0,0,0,0,0,0,0,0,0,0.0148172538689496,0,0,0.00837004405286344,0,0,0,0,0,0,0,0,0,0,0.0136583315822652,0,0,0.0083547557840617,0,0,0.00924574209245742,0.00625244236029699,0,0,0,0,0.0224269122947537,0,0,0,0,0,0,0
"ASV333",0.00852200457898753,0,0,0,0,0,0.0335365853658537,0,0,0,0,0,0,0.0272692356932531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113001861207126,0,0,0
"ASV548",0,0,0,0,0,0.0198547933027115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181924028525688,0
"ASV360",0,0,0,0,0,0,0,0,0.00455864069622876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV108",0,0,0,0.0496585971446307,0,0,0,0,0.0142975549108993,0,0,0.0248051805509823,0,0,0,0.0438980432543769,0.0168601099572389,0,0,0.0477629987908102,0,0.0278123057799876,0.023396164021164,0,0,0,0.0255496654210481,0.0148843930635838,0.0286632390745501,0.0165097381658713,0.0238561509702688,0.0611516626115166,0.0151100690373844,0,0,0.0259860788863109,0,0,0,0,0,0,0,0.0049483335758987,0
"ASV344",0,0.0325814536340852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV845",0,0,0,0,0,0,0,0.0201550387596899,0,0,0,0,0,0,0.0134361233480176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV381",0,0,0,0,0.0245797249108507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV549",0,0,0,0,0,0,0,0,0,0,0,0,0.0207077731417092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714729645742697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467289719626168
"ASV375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035072102545843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833857772183763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785272914521112,0,0,0,0.0710399032648126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436123348017621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214890658576665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687326661039431,0,0
"ASV311",0,0,0.00139768915393217,0,0,0,0,0,0,0,0,0,0,0,0,0.0016735324407827,0.0146609651802077,0,0,0,0.0125226312613156,0.00823492852703543,0,0,0.0078665827564506,0,0,0.00751445086705202,0,0,0,0,0,0.0122958693563881,0,0,0,0,0.005978898007034,0.00107480653482373,0,0,0,0,0.0116364302730438
"ASV228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922765769182151,0,0,0.0234639784479013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202312138728324,0,0,0.00534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263341067285383,0.0215099114297765,0,0.013599062133646,0,0,0,0,0,0
"ASV177",0,0,0,0,0,0,0.0450143472022956,0,0,0.0514492753623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03573264781491,0,0,0,0,0,0,0,0,0,0,0.0148323301805675,0,0,0,0,0
"ASV355",0,0,0,0.0252017380509001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV178",0,0.0255325814536341,0,0,0.0388436067244014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV248",0,0,0,0,0,0,0,0,0.0265230004144219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042025635637739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871524201853759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202757502027575,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV164",0,0,0.0293514722325755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347107438016529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV541",0,0,0,0,0,0,0,0,0.0136759220886863,0,0,0,0,0,0,0,0.0129505192425168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148886283704572,0,0,0,0,0,0
"ASV819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795851923308815,0,0
"ASV303",0,0,0,0,0,0,0,0,0,0,0,0.0244759082427834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055618758690431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129764801297648,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV44",0,0,0,0,0,0.0158542006223144,0,0,0,0,0,0,0,0,0,0,0.0127061698228467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501627878934041,0.0676757386115558,0.0227231079347627
"ASV524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153012432260121,0,0,0,0,0,0,0,0,0,0
"ASV301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139715608465608,0,0,0,0,0.0312138728323699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270107319426022,0,0
"ASV707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114794273184574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV86",0,0,0,0,0,0,0,0,0.0211355159552424,0,0,0,0,0,0,0,0.0164935858277337,0.0115702479338843,0,0.00680169286577993,0.0206698853349427,0,0,0,0,0,0.0719562005735639,0,0,0.0469495679091964,0,0,0.0135469584473101,0,0,0.0222737819025522,0,0,0.0301289566236811,0,0,0,0,0,0
"ASV872",0,0,0,0,0,0.00814935546006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417140690178233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357573928786964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV38",0,0,0,0,0,0,0,0,0.0237256527144633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226818458329712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222352252779403,0,0,0,0
"ASV619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168980084490042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV342",0.00381582294581531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482800241400121,0,0,0,0,0,0,0,0,0,0,0,0,0.00422670509125841,0,0,0,0,0,0.0200988822012038,0,0,0,0,0
"ASV699",0,0,0,0,0,0.013483479033931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703919353437038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
